"","date","country","reported_cases","predicted_cases","cases_min","cases_max","cases_min2","cases_max2","reported_deaths","estimated_deaths","deaths_min","deaths_max","deaths_min2","deaths_max2","rt","rt_min","rt_max","rt_min2","rt_max2"
"20",2020-03-23,"E10000013 - Gloucestershire",7,2285.76940563901,1743.2603053971,2983.91628468025,2059.63687417102,2480.30107359237,0,0.818932373600661,0.534399497503966,1.19406620153344,0.701477719927746,0.921080059825565,2.27039449483343,1.98837760245385,2.58455775485779,2.16523129599353,2.36857406533378
"21",2020-03-24,"E10000013 - Gloucestershire",14,1618.48697093537,1255.069474761,2079.10957187257,1467.0983740053,1745.34536341053,1,1.03528352129277,0.689397112492366,1.48855083933734,0.893448782979155,1.15908817782435,1.37680049082738,1.21657013775227,1.55126836356969,1.31734539680782,1.43359934341467
"22",2020-03-25,"E10000013 - Gloucestershire",24,1751.05126149584,1367.6961562533,2255.88626609598,1585.19653293451,1885.05918443665,0,1.29798170854793,0.881906829418322,1.83174592816405,1.12928901999002,1.44340751323506,1.30985649270982,1.15246991182031,1.48303743954596,1.25116675745956,1.36602294733125
"23",2020-03-26,"E10000013 - Gloucestershire",15,1815.20806081359,1413.57030563879,2330.48078662118,1645.29881666217,1952.42749209723,0,1.61400762568124,1.12273098396349,2.24108765315152,1.41417168439759,1.7858179161917,1.24270928197347,1.09237573873903,1.40865952612148,1.18670601980938,1.29547514970665
"24",2020-03-27,"E10000013 - Gloucestershire",19,1634.85278400695,1273.39295378869,2093.08802114522,1484.44308431535,1756.38729811881,1,1.9871574780784,1.41434430329971,2.70863318330665,1.75254632117947,2.1890171389975,1.0534522778073,0.92285746596522,1.19770828163355,1.00539993781229,1.09893867348887
"25",2020-03-28,"E10000013 - Gloucestershire",23,1389.12313187091,1085.61237879807,1791.18829214211,1260.08667602634,1495.14719769143,1,2.4204932951296,1.74892399932071,3.23986026941316,2.14829231773465,2.65665220785097,0.859703228983791,0.728126526964692,0.998393132515393,0.812639680961617,0.90430129871839
"26",2020-03-29,"E10000013 - Gloucestershire",17,1447.26726063513,1114.55310124221,1881.7620694246,1310.51678197146,1565.12645297488,1,2.91617090484091,2.13860913367002,3.8534909789666,2.60440701288171,3.1853107231439,0.877012633677893,0.724350563698529,1.03403144508026,0.822911507536326,0.929134667684762
"27",2020-03-30,"E10000013 - Gloucestershire",33,1635.49293677921,1275.45370940473,2084.92233784107,1491.61842987651,1761.69323118184,1,3.47297177189646,2.59171854304206,4.52944709902076,3.12562168374511,3.78377155158798,0.98744193185769,0.868800683128247,1.11562825626242,0.942891960953807,1.03051154254014
"28",2020-03-31,"E10000013 - Gloucestershire",30,1822.45132714144,1416.87008219288,2326.92518573321,1656.75617973113,1964.88720868789,1,4.08406776703471,3.08732153025418,5.25047512025909,3.69395777101774,4.43619817327555,1.10709057636297,0.97376269291276,1.25433839841912,1.05679505533381,1.15442519399359
"29",2020-04-01,"E10000013 - Gloucestershire",34,1619.89892587496,1255.32263340179,2077.51089329991,1473.54900258505,1743.42389242933,1,4.74192634979886,3.65610262672955,6.01314145916257,4.31301131029197,5.13391313716492,0.988584791065628,0.868618169729073,1.12223602477303,0.942812966037809,1.03177724676523
"30",2020-04-02,"E10000013 - Gloucestershire",31,1717.08669366207,1324.35168281778,2217.24261436503,1559.15886295796,1853.88903463551,1,5.43262344070562,4.24332507957995,6.81453075606824,4.96869824546419,5.85983280812097,1.04683010686041,0.921796131892199,1.18578360297847,0.998447483275335,1.09187341664576
"31",2020-04-03,"E10000013 - Gloucestershire",30,1710.91369168866,1313.68153411379,2230.07628769048,1547.41319970682,1853.37204850899,6,6.14903885117183,4.86192890704561,7.63672461754974,5.65400715409069,6.61598069101659,1.04068709115898,0.912622529932337,1.18273387711652,0.99316266391376,1.08576598130188
"32",2020-04-04,"E10000013 - Gloucestershire",44,1547.55073322881,1169.32537474519,2035.7816251158,1396.19161061962,1681.31817635246,5,6.87878246709938,5.49735751201729,8.43723105762979,6.34244422123022,7.38386992435734,0.937767824094016,0.802795806585737,1.07760713548076,0.889828374285829,0.983499589623793
"33",2020-04-05,"E10000013 - Gloucestershire",31,1597.63553083376,1183.96095182495,2127.76013204158,1436.21265836268,1743.28088822437,6,7.61126878636795,6.14633940310482,9.23623886732005,7.04233120428157,8.14171512196278,0.964966287428714,0.812591592231904,1.12004586212714,0.911177704677195,1.01772516336019
"34",2020-04-06,"E10000013 - Gloucestershire",36,1752.3834511032,1307.14976661391,2328.49958779535,1572.14152054421,1911.59763249021,6,8.33232714335755,6.77812015104197,10.0716959351349,7.72888991998321,8.88291218922881,1.05849902768426,0.932249408809813,1.19949990062293,1.01186083738747,1.10224833406912
"35",2020-04-07,"E10000013 - Gloucestershire",54,1810.23122238433,1339.22424342125,2420.03538759559,1615.5884518122,1978.037890985,6,9.03756550250069,7.41310903580672,10.82392043274,8.42415027888143,9.60570123156807,1.09461466379209,0.966540366355629,1.23722021022967,1.04559674156957,1.14043569511632
"36",2020-04-08,"E10000013 - Gloucestershire",58,1810.34045467693,1329.1845559243,2430.92981663116,1609.98021816246,1982.89264307832,5,9.71562472754103,8.04662779766718,11.5489602256203,9.09493651377234,10.308951466305,1.09126090002151,0.963914631377705,1.23322945721078,1.04263983717197,1.13675987275155
"37",2020-04-09,"E10000013 - Gloucestershire",41,2004.69443852756,1453.5019550608,2705.17497452554,1775.6358421798,2207.52895490206,6,10.3625173174728,8.65587163613237,12.2484835783649,9.71582418796686,10.9776977169892,1.19891346001503,1.05882331802305,1.35487578856244,1.14596813148339,1.24986978631611
"38",2020-04-10,"E10000013 - Gloucestershire",63,1391.34506892223,987.927212956643,1919.15586559638,1222.63334735507,1535.70422320025,13,10.9792079546825,9.24398480097994,12.9110144367652,10.3218332689725,11.6081777411813,0.821263756987036,0.719600552974871,0.937213911684217,0.780629280622961,0.858163883252048
"39",2020-04-11,"E10000013 - Gloucestershire",32,1616.9236611741,1124.49240526346,2239.53447589414,1419.97184564119,1787.32192344152,14,11.5559314297044,9.77372661083788,13.509841935093,10.9027376121756,12.1835644508828,0.942745979029246,0.816559302332926,1.07703761966583,0.897873427476276,0.986141210709968
"40",2020-04-12,"E10000013 - Gloucestershire",38,1276.32682894995,857.769490418178,1802.32966280027,1103.30761264085,1423.68026985073,13,12.0927710522817,10.3090514202244,14.0599699539333,11.4293212273501,12.7251092122563,0.743288965724679,0.610342986438447,0.889461440073504,0.693589206994729,0.790614419381693
"41",2020-04-13,"E10000013 - Gloucestershire",40,1314.41435451119,899.176012094823,1882.77160467868,1135.04020195046,1467.43083536775,14,12.5925956306444,10.7879153501398,14.5431831077873,11.9149421429029,13.220880712112,0.770614739918963,0.67523694507174,0.882265374404017,0.73292394169763,0.804257498099232
"42",2020-04-14,"E10000013 - Gloucestershire",27,1891.90812454735,1291.26877150512,2683.21120052992,1635.13479429541,2108.81408119836,14,13.0578054419878,11.2598177175694,14.9809741378081,12.3983192692383,13.6961673266539,1.13161007013251,1.00277745434531,1.27455577668067,1.08241172419349,1.17838710928843
"43",2020-04-15,"E10000013 - Gloucestershire",42,1872.91211846462,1264.91703930211,2673.02723270197,1608.77187517859,2096.58347670227,13,13.4777196930046,11.6744148593325,15.3807776500831,12.8422163016996,14.1073049468907,1.14326751626332,1.01497976879511,1.28531742715616,1.09403310616595,1.19023544529889
"44",2020-04-16,"E10000013 - Gloucestershire",57,1875.9517290837,1246.95670457885,2723.42491388094,1604.52154534125,2107.32789812592,14,13.8635745419558,12.0706032114756,15.7454155892301,13.2236851597487,14.4804824566927,1.15159515807269,1.02162902118716,1.29737605177291,1.10204882922071,1.19806600128718
"45",2020-04-17,"E10000013 - Gloucestershire",26,1356.22523307247,877.93301285258,2007.43019942998,1151.45363793804,1529.76895290655,18,14.2146007268369,12.4251360055444,16.0783857879319,13.5737186861875,14.8204818095996,0.825999767010613,0.730586500400004,0.934722874721875,0.789415524584075,0.860227957327034
"46",2020-04-18,"E10000013 - Gloucestershire",32,1324.47498514075,833.399238286289,1993.28637956459,1114.62527248028,1503.3015027767,18,14.5289896209182,12.7429751983049,16.4233545615067,13.8933851348792,15.1419811956168,0.799084895252531,0.683330380646728,0.922279202363022,0.758200605041762,0.838834260933307
"47",2020-04-19,"E10000013 - Gloucestershire",29,1889.71858444135,1178.92253206495,2825.27607240307,1599.31041801871,2146.09244793808,18,14.8035365083524,13.0552381574663,16.7223307231469,14.1669184048516,15.4416394236135,1.14377119830501,0.995418174004447,1.29848842501257,1.09012197509901,1.19673765862653
"48",2020-04-20,"E10000013 - Gloucestershire",21,1923.80948806495,1199.9663919832,2897.39534659622,1614.12978825374,2188.32745433336,18,15.0480961917965,13.2449733591071,17.0061639146767,14.3955778399706,15.6976184993628,1.17294628553528,1.04546161990371,1.31184952370257,1.12557898611265,1.21768925717729
"49",2020-04-21,"E10000013 - Gloucestershire",34,1983.84853715137,1225.05949649012,3033.70934991106,1649.92989731658,2259.82348038944,18,15.2637748775042,13.3938357893627,17.2699596593263,14.5817539426728,15.9268036831269,1.20656162373761,1.0724649210885,1.35116885467897,1.15668579979902,1.25276720341308
"50",2020-04-22,"E10000013 - Gloucestershire",23,2005.55308117804,1227.15884534455,3115.06410171389,1659.67197541153,2294.99012157157,19,15.4538343770562,13.5407102568878,17.5505114259411,14.738137652828,16.1441838950367,1.20319725288685,1.07000888100803,1.35017580252803,1.1516297961683,1.24918538220657
"51",2020-04-23,"E10000013 - Gloucestershire",36,2107.99899372805,1271.19270295762,3303.72186646926,1738.35346052958,2425.0334994163,18,15.6118965797623,13.5715158933789,17.8260232790538,14.8576938939658,16.3404446333954,1.23750980180489,1.10031568460064,1.39045808152244,1.18393570110281,1.28615059217067
"52",2020-04-24,"E10000013 - Gloucestershire",29,2011.66516233859,1197.61962254788,3184.84769648338,1653.09857212536,2318.84235477673,14,15.7471716424538,13.5652292772231,18.0704309494817,14.9388464855971,16.5041860768828,1.14969061190061,1.02535253351453,1.28404346901441,1.10283399320633,1.19265183709937
"53",2020-04-25,"E10000013 - Gloucestershire",13,2058.44584134602,1177.74614173487,3271.30715848841,1686.4790310522,2376.26194997006,15,15.8653334382392,13.580861886628,18.3580709966125,14.9866857008987,16.6539972104296,1.14389991438425,1.01384274632963,1.26992127000654,1.09852216121849,1.18841404911659
"54",2020-04-26,"E10000013 - Gloucestershire",7,2209.95811424244,1247.80101336462,3549.62917949228,1800.89889321698,2543.63483189488,14,15.9662001357908,13.531968040305,18.623274533959,15.0139803574767,16.8176144494218,1.19686802725566,1.0524579452487,1.34398795494231,1.1462805245569,1.24768626360553
"55",2020-04-27,"E10000013 - Gloucestershire",33,2165.65974007097,1238.58381932807,3506.41496774808,1751.30253846753,2511.53590117573,15,16.0639127101181,13.4308528127542,18.9483793899301,15.0607422633975,16.9833896524213,1.14326261700671,1.02777092570693,1.26846508525264,1.10149967244761,1.18246426251854
"56",2020-04-28,"E10000013 - Gloucestershire",23,2282.3070227136,1283.67597278861,3756.09870109544,1833.06782986836,2659.67774083133,15,16.1580091729668,13.3814014345456,19.2543211370944,15.0644282102642,17.1459336916285,1.17538752711168,1.05574344798995,1.303672563925,1.13080846655273,1.21692716802578
"57",2020-04-29,"E10000013 - Gloucestershire",17,2329.45364674126,1289.42041825564,3854.31912549553,1858.72753030272,2715.44763716806,15,16.2596664265343,13.2990124666731,19.5235477292469,15.0716331446125,17.3293222084855,1.1713425026453,1.05132770421904,1.30212305846814,1.12538671355091,1.21336613024622
"58",2020-04-30,"E10000013 - Gloucestershire",13,2452.4842993214,1342.10932760455,4078.25084808724,1942.65514173983,2867.50022618263,15,16.3660529645169,13.2373857732876,19.9201248996343,15.1140267845409,17.5117309389869,1.20389850436616,1.07991639676804,1.33835528618885,1.15638160273493,1.24766759370265
"59",2020-05-01,"E10000013 - Gloucestershire",0,6689.61019554412,3669.66803056017,10885.856316691,5376.85528089833,7769.63471106247,0,16.4814137724644,13.150153220674,20.3134279696009,15.1375309607407,17.7277118169066,3.21824289584152,2.82050484131785,3.65445821599025,3.07317041914748,3.35761055905609
"60",2020-05-02,"E10000013 - Gloucestershire",0,7025.88626762331,3830.04341735918,11480.8020880424,5625.37565543066,8175.76756189876,0,16.6031966049939,13.0357525938819,20.6978898866534,15.1704159099739,17.9411181323954,3.17847813205041,2.78926544963335,3.5976311675042,3.04005735807564,3.31017068467854
"61",2020-05-03,"E10000013 - Gloucestershire",0,8011.50191827697,4330.56428947285,13160.4229014853,6389.36449516364,9296.68095130139,0,16.7489809992535,12.9169115317078,21.2210121841952,15.2144290359891,18.1889232303893,3.13670005248284,2.75197340957454,3.54041720066582,3.00614667293482,3.26264649684627
"62",2020-05-04,"E10000013 - Gloucestershire",0,9508.33571741676,5119.38045038416,15642.1628440806,7580.36058311999,11072.6934880255,0,16.9231997596212,12.8602987290985,21.7288890947088,15.2853947957423,18.4572693789516,3.08902744482269,2.70697434830329,3.46602125245029,2.9670345071246,3.21366041355916
"63",2020-05-05,"E10000013 - Gloucestershire",0,11367.588132595,6095.03068606176,18682.8858518155,9048.5868431165,13239.8975434825,0,17.1353693480853,12.8460153180307,22.3384523773748,15.3802362106017,18.7732642616028,3.03240703879134,2.6633003776947,3.37530208423566,2.919096979823,3.14936412819256
"64",2020-05-06,"E10000013 - Gloucestershire",0,13515.5443063256,7240.43684367928,22071.812762178,10726.7395277481,15767.9724177742,0,17.4169856461664,12.8806740632895,23.0319926055379,15.5346761616281,19.1314333743333,2.96467674405673,2.59971517495503,3.28219616142018,2.85661396770566,3.07757561228893
"65",2020-05-07,"E10000013 - Gloucestershire",0,15913.8905533621,8509.22087421346,25629.2220444544,12682.7718231558,18549.7253774849,0,17.7925946810451,12.9331899918983,23.8379060855965,15.7481814343084,19.6365681079507,2.88411848039573,2.52164399670176,3.18234883614061,2.78354112799976,2.98865597360708
"66",2020-05-08,"E10000013 - Gloucestershire",0,18519.2709229689,10047.7058562706,29276.4850777902,14910.1550703404,21568.7640411035,0,18.3095317180711,13.0233158456464,24.8484879532977,16.0810251935362,20.2971949949631,2.78925038248371,2.45312347764516,3.07114460717938,2.69669767724027,2.89232173744632
"67",2020-05-09,"E10000013 - Gloucestershire",0,21259.4457328636,11663.8528233662,32796.1521580269,17296.721321829,24702.6833424999,0,19.0203581140939,13.2480461550562,26.2934321825904,16.5631559845119,21.162173143814,2.678861835655,2.34143169196246,2.95524305436061,2.58868457271028,2.78140342879655
"68",2020-05-10,"E10000013 - Gloucestershire",0,24022.3930969692,13529.6637684904,35754.2623846428,19850.7823113366,27891.5413128321,0,19.9944088407322,13.6507346800907,28.0494465753422,17.2829230547756,22.3568103147076,2.55219102527769,2.19639635052001,2.82984059461736,2.45506817273893,2.66189625565538
"69",2020-05-11,"E10000013 - Gloucestershire",0,26655.206135529,15545.1289408488,38064.0693777791,22542.5730619092,30713.5976195834,0,21.3004728847399,14.2898764713783,30.5354717273853,18.2466009273819,23.9425476156113,2.40916624578053,1.99563014496904,2.71597449424595,2.29963222616771,2.53678285839798
"70",2020-05-12,"E10000013 - Gloucestershire",0,28972.8723221964,17672.4822300922,39274.1643745622,25104.003139403,33086.0480286058,0,23.0122365683448,15.1178824768773,33.4253379697587,19.5221511910364,26.0167589883316,2.25065043116274,1.77958674556508,2.58867348438005,2.12010627484351,2.40037862933788
"71",2020-05-13,"E10000013 - Gloucestershire",0,30777.8200307549,19717.6360494855,39637.4596445391,27402.8389065687,34596.1670648312,0,25.1992627359601,16.1736405988352,37.1381903767282,21.195904263315,28.6182744397815,2.0786275596571,1.55847926818885,2.46888464592383,1.92930755419507,2.24863816976391
"72",2020-05-14,"E10000013 - Gloucestershire",0,31888.9137742285,21805.0003602318,38790.0991542389,29327.1502479795,34970.7673662692,0,27.9693657478404,17.5279965771553,41.8637653568255,23.4085025316319,31.8521272479414,1.89626503560829,1.32638295311306,2.33995217192286,1.73152762385361,2.08130062422774
"73",2020-05-15,"E10000013 - Gloucestershire",0,32174.5914591396,23655.2126053785,37711.5165924081,30255.0119135046,34620.4980310192,0,31.4112442745502,19.3085671357538,47.5814717235685,26.1247293013616,35.8993611311854,1.70779621758233,1.1038757739681,2.19726608440868,1.52825902911751,1.91362417487705
"74",2020-05-16,"E10000013 - Gloucestershire",0,31581.3664465728,24397.2351131781,36600.7629897296,29883.1646316061,33639.9914876605,0,35.6119690800891,21.5199532298314,54.4032178057368,29.3973248565986,40.8293393810904,1.51820215860603,0.899503215035141,2.05763786794881,1.32086500155655,1.73314221120356
"75",2020-05-17,"E10000013 - Gloucestershire",0,30148.4496849761,22053.7429219244,35168.8446781324,28495.3546700113,32437.8885576344,0,40.6367592024243,24.3087057265596,62.4161299581254,33.4220765709702,46.6066968756854,1.33272674552667,0.726969101102985,1.91611158361213,1.12581531338972,1.55312346308106
"76",2020-05-18,"E10000013 - Gloucestershire",0,28002.9085623174,17881.4784814918,33812.0849182332,25972.5878519794,30837.8902276202,0,46.5270886444788,27.6845495762948,72.0448413944594,38.1588012568595,53.3944936977936,1.15631494526838,0.575166380137119,1.75588771984391,0.943629974338767,1.37401933720812
"77",2020-05-19,"E10000013 - Gloucestershire",0,25336.2778621784,13942.4330457417,32379.5710501895,22620.8508452968,28949.4228868623,0,53.3549424916482,31.5823884045441,82.6574256409864,43.8515053924223,61.2461723862084,0.993094273827162,0.454859116333245,1.60213500514049,0.779852907143412,1.20169937984056
"78",2020-05-20,"E10000013 - Gloucestershire",0,22369.774780451,10720.4771702492,30574.0286020353,18905.7321710652,26610.1024900496,0,61.1196443946863,36.1813738826277,94.7709065833301,50.2322345020986,70.3966587120557,0.846009086468361,0.359587867535514,1.43716317520457,0.641126000390046,1.03498889153569
"79",2020-05-21,"E10000013 - Gloucestershire",0,19318.3097335111,8113.12882649219,28756.6482372804,15332.1614734242,23775.9072179598,0,69.7914850819279,41.415842203275,107.451930952899,57.5065110702226,80.4123712932951,0.716669963165636,0.288304299659537,1.28666709947574,0.522686492826391,0.884523355933022
"80",2020-05-22,"E10000013 - Gloucestershire",0,16362.3159647164,6023.26159213033,26987.2353663308,12248.8987496704,20605.3616682447,0,79.2864329561737,47.4650545696282,120.128059750766,65.6664506631286,91.0665626566306,0.605417672427918,0.233385498075202,1.14479774938558,0.428387148086462,0.751087246482933
"81",2020-05-23,"E10000013 - Gloucestershire",0,13632.2577960913,4492.09767993196,24856.1531927425,9554.1076572491,17531.9950831011,0,89.5359439343853,54.1622427822573,133.940795541623,74.6892014608707,102.441946688251,0.511548615790113,0.191889343770643,1.00853441824221,0.354476303822573,0.635302871163808
"82",2020-05-24,"E10000013 - Gloucestershire",0,11205.8798053116,3370.45289902308,22008.8814162037,7417.58222540293,14509.403570284,0,100.3365765596,61.3641882633089,147.844947149877,84.5486666601792,114.277983217032,0.433622969978149,0.162750064027515,0.874788304396582,0.295050926708464,0.538663513794815
"83",2020-05-25,"E10000013 - Gloucestershire",0,9114.85235423511,2504.47336578769,19382.3967679646,5705.05892573528,11854.4442675424,0,111.484960915888,69.3386090230318,161.694321871337,94.7831828322597,126.72058355201,0.369779873624903,0.141369607986811,0.76434227269038,0.250979133429493,0.458374269836362
"84",2020-05-26,"E10000013 - Gloucestershire",0,7356.24794554698,1884.60746349883,16936.3781036586,4383.69833222265,9582.66623387504,0,122.776625199407,78.0769415913691,175.176227741943,105.335443748966,139.015580961622,0.318006263936758,0.123315989546035,0.661769949928511,0.216952728276523,0.391743070617032
"85",2020-05-27,"E10000013 - Gloucestershire",0,5904.85993011298,1429.92405449199,14488.6371421811,3374.12679810864,7659.14278167682,0,133.955483952106,87.2778854294056,188.80129191337,116.056103832705,150.995113144977,0.276333912177587,0.109706139289599,0.577001655356017,0.189522153486897,0.337352064219178
"86",2020-05-28,"E10000013 - Gloucestershire",0,4723.81815126864,1086.6183312159,12057.4741191046,2613.73597118503,6129.90194718664,0,144.753537921862,96.7526477618414,200.36017039953,126.165205373581,162.350985106057,0.242962495537704,0.100185212384984,0.50684234985221,0.168124244361011,0.294707754161074
"87",2020-05-29,"E10000013 - Gloucestershire",0,3772.42632885741,831.49106568421,9953.46571264496,2027.95713509303,4875.78848817492,0,154.911778374085,105.882279718881,211.013052838909,136.399159809535,172.986309040313,0.216320682921494,0.0927457535459715,0.448509399231519,0.15204018238791,0.260464903464551
"88",2020-05-30,"E10000013 - Gloucestershire",0,3011.19434540687,635.775345875717,8295.09859328816,1579.80197647989,3874.17395943957,0,164.178639565335,114.801162544912,220.303980405308,145.376774048346,182.090582610217,0.195082593787933,0.086603682468734,0.403106722974369,0.138996955954575,0.233850051214994
"89",2020-05-31,"E10000013 - Gloucestershire",0,2404.58173756513,489.271739133091,6783.63468223503,1235.4992006103,3081.83944225229,0,172.344390552277,124.207657913512,226.812887069021,153.73561293886,189.782883015431,0.178156409063937,0.0815962558130179,0.357304829562078,0.129145814237129,0.211974422969913
"90",2020-06-01,"E10000013 - Gloucestershire",0,1922.12504742866,380.015824554996,5543.69845193078,975.457117088277,2461.96827394528,0,179.230266884276,131.161499404759,232.580944403982,160.979212381867,196.132001938852,0.164658433454236,0.0786368816319885,0.3220631698684,0.121278008170576,0.195249781537033
"91",2020-06-02,"E10000013 - Gloucestershire",0,1538.55898305097,296.709055866353,4570.01978688853,769.257271374075,1968.61993994545,0,184.676669229931,138.322811134832,237.005780949345,166.69562317964,201.105180856515,0.153881761587231,0.0754513698481642,0.293560801515461,0.115170628820498,0.181363765027741
"92",2020-06-03,"E10000013 - Gloucestershire",0,1233.39378076781,232.45418797683,3697.98780405797,607.116456641375,1563.55298510002,0,188.598738590816,142.739249053712,239.835371024055,170.949643942303,204.538591226855,0.145265086778978,0.0733122527326641,0.269616621926937,0.110374799198444,0.170228113797845
